delivery_id,order_id,delivery_city,delivery_region,delivery_status,shipping_company,shipped_date,delivered_date
4170,4170,,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,10/17/2025,Oct 20 2025
4171,4171,Rabat,Rabat-Salé-Kénitra,in_transit,Amana Express,26-01-2025,Jan 27 2025
4172,4172,Fès,Fès-Meknès,delivered,Jibli,Apr 21 2026,04/24/2026
4173,4173,,TTA,failed,Tanger Delivery,Jan 10 2026,
4174,4174,Fès,Fès-Meknès,delayed,Amana Express,17-03-2025,Mar 19 2025
4175,4175,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,07-03-2025,15-03-2025
4176,4176,,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,Apr 27 2025,May 03 2025
4177,4177,Kénitra,RSK,delivered,Tanger Delivery,25/09/2025,27/09/2025
4178,4178,Kénitra,Rabat-Salé-Kénitra,delivered,AtlasShip,09-03-2025,15-03-2025
4179,4179,Casablanca,Casablanca-Settat,delayed,Amana Express,2025-04-05,13/04/2025
4180,4180,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,Mar 12 2025,
4181,4181,Rabat,RSK,delivered,Jibli,23/02/2025,02/24/2025
4182,4182,casa,,delivered,Amana Express,2025-04-19,22/04/2025
4183,4183,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,Dec 03 2025,Dec 05 2025
4184,4184,Rabat,Rabat-Salé-Kénitra,failed,Tanger Delivery,2026-03-14,
4185,4185,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,04/02/2025,09/04/2025
4186,4186,Al Hoceïma,Tanger Tetouan,delivered,Barid Logistics,2025-09-18,22-09-2025
4187,4187,Casablanca,Casablanca-Settat,failed,Jibli,23-03-2025,
4188,4188,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-02-21,02/25/2026
4189,4189,Fès,Fes Meknes,delayed,Tanger Delivery,Mar 15 2025,03/22/2025
4190,4190,Fès,Fès-Meknès,delivered,AtlasShip,02/08/2025,Feb 12 2025
4191,4191,Agadir,Souss-Massa,delivered,Tanger Delivery,02-08-2025,04/08/2025
4192,4192,Agadir,Souss-Massa,delivered,Tanger Delivery,28/06/2025,Jul 01 2025
4193,4193,Oujda,Oriental,delivered,Barid Logistics,2025-09-27,29-09-2025
4194,4194,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Tanger Delivery,15-10-2025,21/10/2025
4195,4195,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,02-11-2025,28-10-2025
4196,4196,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,16-07-2025,Jul 21 2025
4197,4197,casa,Casablanca-Settat,delivered,Barid Logistics,11/30/2025,12/04/2025
4198,4198,Meknès,Fès-Meknès,delivered,Tanger Delivery,07/24/2025,2025-07-29
4199,4199,Casablanca,Casablanca-Settat,DELIVERED,Amana Express,01-07-2025,09-07-2025
4200,4200,Agadir,Souss-Massa,delivered,Tanger Delivery,09/24/2025,Oct 01 2025
4201,4201,Rabat,Rabat-Salé-Kénitra,failed,Amana Express,02/08/2026,
4202,4202,casa,Casa Settat,delivered,Barid Logistics,Mar 15 2025,Mar 17 2025
4203,4203,Meknès,Fès-Meknès,KO,AtlasShip,10/01/2026,11-01-2026
4204,4204,,Tanger Tetouan,delayed,AtlasShip,06/01/2026,09-01-2026
4205,4205,Meknès,Fès-Meknès,delivered,Amana Express,2026-05-19,May 25 2026
4206,4206,Casablanca,Casablanca-Settat,delivered,Amana Express,13/02/2026,21/02/2026
4207,4207,Rabat,Rabat-Salé-Kénitra,delayed,Tanger Delivery,01/16/2025,01/22/2025
4208,4208,Rabat,Rabat-Salé-Kénitra,livré,Jibli,Apr 19 2026,Apr 26 2026
4209,4209,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,18-09-2025,24/09/2025
4210,4210,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-06-13,Jun 14 2025
4211,4211,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-04-05,Apr 13 2025
4212,4212,CAS,Casa Settat,delivered,Jibli,08/10/2025,14-08-2025
4213,4213,Nador,Oriental,delayed,Amana Express,Aug 16 2025,23-08-2025
4214,4214,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,AtlasShip,2025-01-25,29-01-2025
4215,4215,AL HOCEIMA,TTA,delivered,Jibli,05/12/2025,20/05/2025
4216,4216,Tanger,Tanger Tetouan,delivered,Jibli,07/05/2026,2026-05-14
4217,4217,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,16-03-2025,18-03-2025
4218,4218,Agadir,Souss-Massa,delivered,Amana Express,02/26/2026,Mar 05 2026
4219,4219,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,17/02/2026,21-02-2026
4220,4220,Tétouan,TTA,delivered,Jibli,15/03/2026,03/23/2026
4221,4221,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Amana Express,Mar 21 2025,26/03/2025
4222,4222,Marrakech,Marrakech-Safi,Livré,Barid Logistics,2025-06-08,14/06/2025
4223,4223,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Jibli,09/09/2025,09/14/2025
4224,4224,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,02/13/2025,16/02/2025
4225,4225,Fès,Fès-Meknès,Livré,Amana Express,2025-10-15,10/16/2025
4226,4226,Oujda,Oriental,in_transit,Barid Logistics,23/12/2025,2025-12-25
4227,4227,Nador,,failed,Amana Express,2026-05-04,05/06/2026
4228,4228,Rabat,Rabat-Salé-Kénitra,DELIVERED,Amana Express,Mar 23 2025,03/27/2025
4229,4229,Meknès,Fès-Meknès,delivered,Jibli,05-02-2026,2026-02-09
4230,4230,Casablanca,CASA-SETTAT,in_transit,Barid Logistics,07/17/2025,Jul 20 2025
4231,4231,CASABLANCA,Casablanca-Settat,delivered,Barid Logistics,10/12/2025,15-12-2025
4232,4232,Meknès,Fès-Meknès,delivered,AtlasShip,14-02-2025,21/02/2025
4233,4233,Fès,Fès-Meknès,delivered,Jibli,Jan 13 2025,Jan 21 2025
4234,4234,Casablanca,Casablanca-Settat,delivered,Amana Express,12/13/2025,16/12/2025
4235,4235,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-02-11,02/14/2025
4236,4236,Marrakech,Marrakech-Safi,delivered,Jibli,04/26/2026,2026-04-27
4237,4237,Oujda,Oriental,delivered,Jibli,May 28 2025,31/05/2025
4238,4238,TETOUAN,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,21-03-2025,2025-03-23
4239,4239,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Jibli,May 10 2026,
4240,4240,Fès,Fès-Meknès,delivered,Jibli,30/05/2025,2025-05-31
4241,4241,Casablanca,,delivered,AtlasShip,26/07/2025,07/31/2025
4242,4242,tanger,Tanger-Tétouan-Al Hoceïma,KO,Jibli,Sep 27 2025,10/02/2025
4243,4243,Marrakech,Marrakech-Safi,delivered,Jibli,12/14/2025,12/15/2025
4244,4244,Agadir,Souss-Massa,delivered,Amana Express,07/04/2025,Jul 11 2025
4245,4245,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2025-03-01,03/03/2025
4246,4246,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,10/12/2025,17-12-2025
4247,4247,,Oriental,delivered,Tanger Delivery,Sep 06 2025,10-09-2025
4248,4248,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,13-11-2025,2025-11-20
4249,4249,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,03/31/2025,07/04/2025
4250,4250,Agadir,Souss-Massa,KO,Barid Logistics,10/01/2025,01/18/2025
4251,4251,Marrakech,Marrakech-Safi,delivered,Amana Express,04-02-2025,Feb 10 2025
4252,4252,RABAT,Rabat-Salé-Kénitra,delivered,Barid Logistics,Jan 04 2026,Jan 12 2026
4253,4253,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Barid Logistics,03/09/2025,16/03/2025
4254,4254,Casablanca,Casablanca-Settat,delivered,Amana Express,15/07/2025,21/07/2025
4255,4255,Agadir,,delivered,Jibli,23/07/2025,2025-07-26
4256,4256,Oujda,Oriental,delivered,Amana Express,2025-08-16,08/19/2025
4257,4257,Fès,Fès-Meknès,KO,Tanger Delivery,2025-12-23,16-12-2025
4258,4258,Tétouan,TTA,delivered,Jibli,May 12 2025,14/05/2025
4259,4259,Agadir,Souss-Massa,delivered,AtlasShip,12/03/2025,Dec 06 2025
4260,4260,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,01-05-2025,06-05-2025
4261,4261,,Casablanca-Settat,delivered,Barid Logistics,2026-02-06,2026-02-13
4262,4262,casa,Casablanca-Settat,delivered,Tanger Delivery,Nov 28 2025,2025-12-04
4263,4263,Tanger,Tanger-Tétouan-Al Hoceïma,KO,AtlasShip,09-06-2025,2025-06-17
4264,4264,Casablanca,CASA-SETTAT,delivered,Barid Logistics,29/04/2025,May 07 2025
4265,4265,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Apr 17 2025,2025-04-20
4266,4266,Nador,Oriental,delivered,Barid Logistics,Apr 26 2025,Apr 27 2025
4267,4267,Casablanca,Casablanca-Settat,delivered,Amana Express,04-07-2025,07/06/2025
4268,4268,Rabat,Rabat-Salé-Kénitra,failed,Amana Express,2025-09-16,
4269,4269,,Oriental,delivered,Jibli,Aug 15 2025,2025-08-17
4270,4270,RABAT,Rabat Sale Kenitra,delivered,Jibli,Feb 23 2025,28-02-2025
4271,4271,Fès,Fès-Meknès,delivered,Amana Express,2025-10-06,Oct 10 2025
4272,4272,Marrakech,Marrakech-Safi,in_transit,Tanger Delivery,30-07-2025,02-08-2025
4273,4273,Tanger,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,17-06-2025,
4274,4274,Marrakech,Marrakech-Safi,delivered,AtlasShip,02/03/2026,2026-02-04
4275,4275,Nador,Oriental,in_transit,Jibli,May 06 2025,13-05-2025
4276,4276,Fès,Fès-Meknès,delivered,Jibli,02-02-2025,2025-02-05
4277,4277,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-12-26,03/01/2026
4278,4278,Casablanca,Casablanca-Settat,delayed,AtlasShip,09-10-2025,17/10/2025
4279,4279,Casablanca,Casablanca-Settat,delivered,Jibli,Jan 31 2026,01/02/2026
4280,4280,Casablanca,Casablanca-Settat,delivered,Amana Express,04-12-2025,12/07/2025
4281,4281,Casablanca,Casablanca-Settat,delivered,Barid Logistics,01/09/2026,2026-01-13
4282,4282,Fès,Fès-Meknès,KO,AtlasShip,08/26/2025,01-09-2025
4283,4283,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,05/11/2026,2026-05-12
4284,4284,Marrakech,Marrakech-Safi,delayed,Jibli,Feb 28 2026,03/01/2026
4285,4285,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Aug 19 2025,Aug 23 2025
4286,4286,Fès,Fès-Meknès,failed,AtlasShip,02-03-2025,
4287,4287,Tetouan,Tanger-Tétouan-Al Hoceïma,KO,Barid Logistics,Jul 14 2025,07/17/2025
4288,4288,Rabat,Rabat-Salé-Kénitra,delayed,Jibli,2025-10-31,Nov 05 2025
4289,4289,Casablanca,Casablanca-Settat,delivered,AtlasShip,Apr 13 2026,04/21/2026
4290,4290,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,21-03-2026,Mar 22 2026
4291,4291,CASABLANCA,Casablanca-Settat,delivered,Tanger Delivery,18/04/2026,21/04/2026
4292,4292,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,Mar 20 2026,27-03-2026
4293,4293,CAS,Casablanca-Settat,delivered,Barid Logistics,2025-05-10,05/18/2025
4294,4294,Agadir,Souss-Massa,delivered,AtlasShip,22/10/2025,Oct 29 2025
4295,4295,Oujda,Oriental,delivered,Jibli,May 16 2026,19/05/2026
4296,4296,Casablanca,,delayed,AtlasShip,Dec 26 2025,12/28/2025
4297,4297,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,Amana Express,15/07/2025,23/07/2025
4298,4298,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-02-02,03-02-2025
4299,4299,Nador,Oriental,delivered,Amana Express,2025-10-31,08/11/2025
4300,4300,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,21/01/2025,2025-01-29
4301,4301,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,19/04/2025,04/27/2025
4302,4302,Oujda,Oriental,DELIVERED,Barid Logistics,2025-01-30,01-02-2025
4303,4303,,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-02-10,18-02-2026
4304,4304,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,Jul 29 2025,04/08/2025
4305,4305,Tanger,Tanger Tetouan,delivered,Jibli,18-02-2026,Feb 26 2026
4306,4306,Fès,Fes Meknes,delivered,Barid Logistics,2025-08-29,03/09/2025
4307,4307,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Jibli,03/10/2026,03/12/2026
4308,4308,,TTA,delivered,Tanger Delivery,19-12-2025,12/27/2025
4309,4309,Casablanca,Casablanca-Settat,in_transit,Barid Logistics,05-03-2025,13-03-2025
4310,4310,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Tanger Delivery,14/09/2025,2025-09-19
4311,4311,Rabat,Rabat-Salé-Kénitra,failed,Jibli,05-05-2026,
4312,4312,Casablanca,Casablanca-Settat,delivered,Barid Logistics,09/09/2025,09/12/2025
4313,4313,Agadir,Souss-Massa,delivered,Tanger Delivery,Apr 17 2025,18/04/2025
4314,4314,Tétouan,Tanger-Tétouan-Al Hoceïma,Livré,Barid Logistics,02/28/2026,03-03-2026
4315,4315,Tétouan,TTA,delivered,Tanger Delivery,29/11/2025,02/12/2025
4316,4316,Meknès,,in_transit,Barid Logistics,Dec 12 2025,18/12/2025
4317,4317,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,08-03-2026,Mar 12 2026
4318,4318,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-10-28,02/11/2025
4319,4319,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,28/06/2025,07/04/2025
4320,4320,Tanger,TTA,delivered,Amana Express,2025-01-11,2025-01-15
4321,4321,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,Sep 01 2025,2025-09-07
4322,4322,Tétouan,Tanger-Tétouan-Al Hoceïma,livré,Barid Logistics,07-02-2025,2025-02-08
4323,4323,Oujda,Oriental,delivered,Tanger Delivery,01/24/2025,30/01/2025
4324,4324,Casablanca,Casablanca-Settat,Livré,AtlasShip,2025-08-28,08/29/2025
4325,4325,Oujda,Oriental,delivered,Tanger Delivery,06/15/2025,18-06-2025
4326,4326,Tangier,Tanger-Tétouan-Al Hoceima,failed,Barid Logistics,01/05/2025,
4327,4327,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,Aug 15 2025,08/18/2025
4328,4328,Rabat,Rabat Sale Kenitra,in_transit,Barid Logistics,31/07/2025,08/08/2025
4329,4329,Agadir,Souss-Massa,delivered,AtlasShip,03/01/2025,2025-01-06
4330,4330,Agadir,Souss-Massa,delivered,Jibli,Sep 11 2025,19-09-2025
4331,4331,Tanger,Tanger-Tétouan-Al Hoceïma,delayed,Barid Logistics,05/30/2025,2025-05-23
4332,4332,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,Oct 30 2025,06-11-2025
4333,4333,Tétouan,Tanger-Tétouan-Al Hoceïma,livré,Amana Express,2026-01-03,2026-01-04
4334,4334,Oujda,Oriental,failed,AtlasShip,29-03-2025,
4335,4335,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,03/06/2026,03/12/2026
4336,4336,Marrakech,Marrakech-Safi,delivered,Amana Express,06/13/2025,17/06/2025
4337,4337,Agadir,Souss-Massa,DELIVERED,AtlasShip,2025-06-05,Jun 11 2025
4338,4338,Al Hoceima,Tanger-Tétouan-Al Hoceïma,KO,Amana Express,02/26/2026,04-03-2026
4339,4339,Casablanca,CASA-SETTAT,delivered,Barid Logistics,04/04/2026,09-04-2026
4340,4340,Agadir,Souss-Massa,delayed,Amana Express,Dec 02 2025,07-12-2025
4341,4341,Casablanca,Casablanca-Settat,delivered,Amana Express,Jun 14 2025,06/21/2025
4342,4342,Kénitra,Rabat-Salé-Kénitra,Livré,Amana Express,02/06/2026,02/13/2026
4343,4343,Kénitra,Rabat-Salé-Kénitra,delivered,Amana Express,20/01/2025,01/26/2025
4344,4344,Tétouan,Tanger-Tétouan-Al Hoceïma,DELIVERED,Amana Express,Mar 25 2025,Mar 27 2025
4345,4345,casa,Casablanca-Settat,failed,Amana Express,Mar 16 2025,
4346,4346,TNG,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,06/10/2025,10/12/2025
4347,4347,Oujda,Oriental,failed,Jibli,08/11/2025,
4348,4348,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,Apr 03 2025,04/06/2025
4349,4349,Casablanca,CASA-SETTAT,failed,Jibli,Jan 13 2026,21/01/2026
4350,4350,Oujda,Oriental,delivered,Barid Logistics,29-03-2026,Mar 31 2026
4351,4351,Tanger,Tanger-Tétouan-Al Hoceïma,delayed,Barid Logistics,Dec 30 2025,2026-01-01
4352,4352,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Amana Express,19-08-2025,Aug 22 2025
4353,4353,,Casablanca-Settat,livré,AtlasShip,07-05-2026,12-05-2026
4354,4354,Casablanca,Casablanca-Settat,delivered,Jibli,Dec 14 2025,2025-12-19
4355,4355,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,11/06/2025,08/11/2025
4356,4356,Marrakech,Marrakech-Safi,delivered,Barid Logistics,02/03/2025,Mar 09 2025
4357,4357,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-01-30,02/05/2026
4358,4358,Casablanca,CASA-SETTAT,delivered,Barid Logistics,11/05/2026,15/05/2026
4359,4359,Oujda,Oriental,delayed,Tanger Delivery,2025-11-09,2025-11-10
4360,4360,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,06/04/2026,Apr 08 2026
4361,4361,TNG,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,29/03/2026,02/04/2026
4362,4362,Nador,Oriental,failed,Tanger Delivery,07-01-2025,
4363,4363,Marrakech,Marrakech-Safi,delivered,AtlasShip,01/06/2025,Jan 11 2025
4364,4364,Marrakech,Marrakech-Safi,failed,Tanger Delivery,06-02-2026,12/02/2026
4365,4365,Casablanca,Casablanca-Settat,in_transit,AtlasShip,07/08/2025,Jul 15 2025
4366,4366,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-12-10,2025-12-16
4367,4367,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-02-15,Feb 23 2026
4368,4368,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-05-13,May 21 2026
4369,4369,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,Oct 04 2025,10/07/2025
4370,4370,Marrakech,Marrakech-Safi,in_transit,Jibli,Mar 18 2026,20/03/2026
4371,4371,Marrakech,Marrakech-Safi,delivered,Barid Logistics,05/15/2026,18-05-2026
4372,4372,Marrakech,Marrakech-Safi,failed,Barid Logistics,Jun 25 2025,2025-07-02
4373,4373,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,07-05-2025,May 15 2025
4374,4374,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Jibli,May 09 2026,16/05/2026
4375,4375,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,03/31/2026,2026-04-07
4376,4376,Meknès,Fès-Meknès,delivered,Tanger Delivery,11/09/2025,11/12/2025
4377,4377,,,delayed,Tanger Delivery,Oct 24 2025,Oct 25 2025
4378,4378,Casablanca,Casablanca-Settat,delayed,Jibli,11-12-2025,12/13/2025
4379,4379,CAS,Casablanca-Settat,delivered,Tanger Delivery,17/07/2025,07/18/2025
4380,4380,Casablanca,Casa Settat,livré,Barid Logistics,09/20/2025,22-09-2025
4381,4381,Rabat,Rabat Sale Kenitra,delivered,Barid Logistics,21-01-2026,Jan 26 2026
4382,4382,Marrakech,Marrakech-Safi,delivered,Barid Logistics,22/12/2025,2025-12-28
4383,4383,Rabat,Rabat-Salé-Kénitra,in_transit,Amana Express,2025-08-09,15-08-2025
4384,4384,,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,May 06 2026,
4385,4385,Fès,Fès-Meknès,delivered,Tanger Delivery,06/01/2025,04-06-2025
4386,4386,Oujda,Oriental,delivered,Tanger Delivery,14/02/2025,20/02/2025
4387,4387,Oujda,Oriental,delivered,Tanger Delivery,2026-04-22,19/04/2026
4388,4388,Tétouan,Tanger-Tétouan-Al Hoceïma,livré,Tanger Delivery,04/11/2025,2025-11-06
4389,4389,Meknès,Fès-Meknès,delivered,Amana Express,28-12-2025,2026-01-04
4390,4390,Fès,Fès-Meknès,delayed,Barid Logistics,04/02/2026,06-02-2026
4391,4391,rabat,Rabat-Salé-Kénitra,livré,Amana Express,14-08-2025,Aug 19 2025
4392,4392,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,28-07-2025,04-08-2025
4393,4393,Tangier,TTA,delayed,AtlasShip,15-12-2025,20/12/2025
4394,4394,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,11/17/2025,2025-11-19
4395,4395,Kénitra,Rabat-Salé-Kénitra,failed,Barid Logistics,15-09-2025,
4396,4396,,Fès-Meknès,DELIVERED,Jibli,2025-02-10,02/11/2025
4397,4397,CAS,Casablanca-Settat,delivered,Barid Logistics,14-11-2025,2025-11-21
4398,4398,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,04-03-2026,2026-03-11
4399,4399,Agadir,Souss-Massa,livré,Barid Logistics,Mar 18 2026,2026-03-20
4400,4400,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Jibli,17-03-2025,
4401,4401,Tanger,Tanger-Tétouan-Al Hoceïma,KO,Jibli,2025-07-20,07/24/2025
4402,4402,Marrakech,Marrakech-Safi,delivered,Amana Express,17/08/2025,13-08-2025
4403,4403,CAS,Casablanca-Settat,delivered,Amana Express,16/05/2025,22/05/2025
4404,4404,Marrakech,Marrakech-Safi,failed,AtlasShip,03/05/2026,
4405,4405,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Amana Express,2026-01-26,02/03/2026
4406,4406,Casablanca,Casablanca-Settat,in_transit,Jibli,May 13 2025,17/05/2025
4407,4407,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2026-03-27,Mar 28 2026
4408,4408,Marrakech,Marrakech-Safi,livré,Tanger Delivery,11/07/2025,2025-11-08
4409,4409,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,Jul 07 2025,14/07/2025
4410,4410,Fès,Fès-Meknès,delivered,Amana Express,2025-12-02,09-12-2025
4411,4411,Casablanca,CASA-SETTAT,in_transit,AtlasShip,29-05-2025,05/31/2025
4412,4412,Casablanca,Casablanca-Settat,delivered,Amana Express,28/11/2025,04/12/2025
4413,4413,Meknès,Fès-Meknès,delayed,Barid Logistics,Mar 08 2026,03/10/2026
4414,4414,Fès,Fes Meknes,delivered,Tanger Delivery,26/12/2025,12/27/2025
4415,4415,,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,04/15/2026,23-04-2026
4416,4416,,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,19-04-2026,2026-04-27
4417,4417,,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2026-05-19,23/05/2026
4418,4418,Meknès,Fès-Meknès,KO,Amana Express,03-12-2025,12/06/2025
4419,4419,Tanger,Tanger-Tétouan-Al Hoceima,DELIVERED,Barid Logistics,17-01-2026,Jan 24 2026
4420,4420,Rabat,Rabat-Salé-Kénitra,failed,Jibli,2025-09-19,24/09/2025
4421,4421,Oujda,Oriental,delivered,AtlasShip,08/22/2025,25-08-2025
4422,4422,CAS,Casablanca-Settat,delayed,Amana Express,02/28/2026,01-03-2026
4423,4423,Meknès,Fès-Meknès,delivered,AtlasShip,Jun 19 2025,23/06/2025
4424,4424,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Aug 30 2025,31/08/2025
4425,4425,Rabat,,DELIVERED,Tanger Delivery,21/05/2026,May 28 2026
4426,4426,Al Hoceima,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,23-10-2025,10/24/2025
4427,4427,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,2025-01-26,
4428,4428,casa,CASA-SETTAT,delayed,Amana Express,24-02-2026,26-02-2026
4429,4429,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Jibli,08/05/2025,15-05-2025
4430,4430,Agadir,Souss-Massa,delivered,Amana Express,2025-04-15,Apr 21 2025
4431,4431,Agadir,Souss-Massa,delivered,Barid Logistics,2025-03-11,03/18/2025
4432,4432,Marrakech,Marrakech-Safi,delivered,Barid Logistics,Jun 23 2025,30-06-2025
4433,4433,Agadir,Souss-Massa,delivered,AtlasShip,Mar 16 2026,2026-03-18
4434,4434,Meknès,Fès-Meknès,failed,Barid Logistics,Dec 07 2025,
4435,4435,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,2025-12-02,
4436,4436,Rabat,Rabat-Salé-Kénitra,livré,Jibli,08-07-2025,2025-07-12
4437,4437,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-06-13,Jun 14 2025
4438,4438,casa,Casablanca-Settat,delivered,Amana Express,02/01/2025,02/02/2025
4439,4439,Oujda,Oriental,delivered,AtlasShip,Sep 24 2025,Sep 29 2025
4440,4440,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Amana Express,10/07/2025,14/07/2025
4441,4441,Tétouan,TTA,in_transit,Tanger Delivery,2025-05-01,07-05-2025
4442,4442,Marrakech,Marrakech-Safi,failed,Amana Express,05/10/2026,2026-05-14
4443,4443,Marrakech,Marrakech-Safi,in_transit,Barid Logistics,04/21/2026,25/04/2026
4444,4444,Oujda,,delivered,Tanger Delivery,21/09/2025,Sep 29 2025
4445,4445,,Oriental,failed,Jibli,11-03-2026,2026-03-19
4446,4446,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,05/10/2026,15-05-2026
4447,4447,Tnja,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,27-02-2025,07-03-2025
4448,4448,Marrakech,Marrakech-Safi,failed,Jibli,06-02-2025,Feb 08 2025
